questionBankId,title,questionType,difficulty,text,options,correctAnswer,blanks,pairs,explanation,hint,tolerance,unit,bloomsLevel,learningOutcomeIds,subjectId,topicId,gradeLevel,year,createdById,partitionKey
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 39","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will explain apply scientific methods and processes related to Life Sciences."" in Life Sciences, which of the following best demonstrates understanding of Life Sciences?","[{""text"":""Correct answer related to Life Sciences"",""isCorrect"":true},{""text"":""Distractor option 1 for Life Sciences"",""isCorrect"":false},{""text"":""Distractor option 2 for Life Sciences"",""isCorrect"":false},{""text"":""Distractor option 3 for Life Sciences"",""isCorrect"":false}]","","","","This question assesses UNDERSTAND level understanding of Life Sciences.","","","","UNDERSTAND","cmf9ra6hg00afqjr8ug6wb2wn","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 40","TRUE_FALSE","EASY","Based on the learning outcome ""Students will explain apply scientific methods and processes related to Life Sciences."" in Life Sciences, the following statement about Life Sciences is accurate: ""Life Sciences concepts are fundamental to understanding this subject.""","","true","","","This question assesses UNDERSTAND level understanding of Life Sciences.","","","","UNDERSTAND","cmf9ra6hg00afqjr8ug6wb2wn","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 41","MULTIPLE_CHOICE","MEDIUM","Based on the learning outcome ""Students will implement analyze scientific data and evidence related to Life Sciences."" in Life Sciences, which of the following best demonstrates understanding of Life Sciences?","[{""text"":""Correct answer related to Life Sciences"",""isCorrect"":true},{""text"":""Distractor option 1 for Life Sciences"",""isCorrect"":false},{""text"":""Distractor option 2 for Life Sciences"",""isCorrect"":false},{""text"":""Distractor option 3 for Life Sciences"",""isCorrect"":false}]","","","","This question assesses APPLY level understanding of Life Sciences.","","","","APPLY","cmf9ra6ow00ahqjr86itdcqqw","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 42","NUMERIC","MEDIUM","Based on the learning outcome ""Students will implement analyze scientific data and evidence related to Life Sciences."" in Life Sciences, calculate the result for this Life Sciences problem. If the value is 40, what is the result when reduced by 5?","","35","","","This question assesses APPLY level understanding of Life Sciences.","","0.1","units","APPLY","cmf9ra6ow00ahqjr86itdcqqw","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 43","SHORT_ANSWER","MEDIUM","Based on the learning outcome ""Students will implement analyze scientific data and evidence related to Life Sciences."" in Life Sciences, explain the key concepts of Life Sciences in 2-3 sentences.","","","","","This question assesses APPLY level understanding of Life Sciences.","Consider the main principles and applications of Life Sciences.","","","APPLY","cmf9ra6ow00ahqjr86itdcqqw","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 44","MULTIPLE_RESPONSE","MEDIUM","Based on the learning outcome ""Students will implement analyze scientific data and evidence related to Life Sciences."" in Life Sciences, select all correct answers about Life Sciences.","[{""text"":""Correct statement 1 about Life Sciences"",""isCorrect"":true},{""text"":""Correct statement 2 about Life Sciences"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Life Sciences"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Life Sciences"",""isCorrect"":false}]","","","","This question assesses APPLY level understanding of Life Sciences.","","","","APPLY","cmf9ra6ow00ahqjr86itdcqqw","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 45","SHORT_ANSWER","MEDIUM","Based on the learning outcome ""Students will implement analyze scientific data and evidence related to Life Sciences."" in Life Sciences, explain the key concepts of Life Sciences in 2-3 sentences.","","","","","This question assesses APPLY level understanding of Life Sciences.","Consider the main principles and applications of Life Sciences.","","","APPLY","cmf9ra6ow00ahqjr86itdcqqw","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 46","ESSAY","MEDIUM","Based on the learning outcome ""Students will differentiate evaluate scientific claims and theories related to Life Sciences."" in Life Sciences, analyze and evaluate the concepts in Life Sciences. Provide a comprehensive discussion with examples.","","","","","This question assesses ANALYZE level understanding of Life Sciences.","Structure your response with introduction, analysis, examples, and conclusion.","","","ANALYZE","cmf9ra76g00ajqjr87lb3o62h","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 47","ESSAY","MEDIUM","Based on the learning outcome ""Students will differentiate evaluate scientific claims and theories related to Life Sciences."" in Life Sciences, analyze and evaluate the concepts in Life Sciences. Provide a comprehensive discussion with examples.","","","","","This question assesses ANALYZE level understanding of Life Sciences.","Structure your response with introduction, analysis, examples, and conclusion.","","","ANALYZE","cmf9ra76g00ajqjr87lb3o62h","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 48","SHORT_ANSWER","MEDIUM","Based on the learning outcome ""Students will differentiate evaluate scientific claims and theories related to Life Sciences."" in Life Sciences, explain the key concepts of Life Sciences in 2-3 sentences.","","","","","This question assesses ANALYZE level understanding of Life Sciences.","Consider the main principles and applications of Life Sciences.","","","ANALYZE","cmf9ra76g00ajqjr87lb3o62h","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 49","ESSAY","MEDIUM","Based on the learning outcome ""Students will differentiate evaluate scientific claims and theories related to Life Sciences."" in Life Sciences, analyze and evaluate the concepts in Life Sciences. Provide a comprehensive discussion with examples.","","","","","This question assesses ANALYZE level understanding of Life Sciences.","Structure your response with introduction, analysis, examples, and conclusion.","","","ANALYZE","cmf9ra76g00ajqjr87lb3o62h","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 50","ESSAY","MEDIUM","Based on the learning outcome ""Students will differentiate evaluate scientific claims and theories related to Life Sciences."" in Life Sciences, analyze and evaluate the concepts in Life Sciences. Provide a comprehensive discussion with examples.","","","","","This question assesses ANALYZE level understanding of Life Sciences.","Structure your response with introduction, analysis, examples, and conclusion.","","","ANALYZE","cmf9ra76g00ajqjr87lb3o62h","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 51","MULTIPLE_RESPONSE","HARD","Based on the learning outcome ""Students will defend design and conduct scientific investigations related to Life Sciences."" in Life Sciences, select all correct answers about Life Sciences.","[{""text"":""Correct statement 1 about Life Sciences"",""isCorrect"":true},{""text"":""Correct statement 2 about Life Sciences"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Life Sciences"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Life Sciences"",""isCorrect"":false}]","","","","This question assesses EVALUATE level understanding of Life Sciences.","","","","EVALUATE","cmf9ra7e900alqjr80zwpwwgb","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 52","ESSAY","HARD","Based on the learning outcome ""Students will defend design and conduct scientific investigations related to Life Sciences."" in Life Sciences, analyze and evaluate the concepts in Life Sciences. Provide a comprehensive discussion with examples.","","","","","This question assesses EVALUATE level understanding of Life Sciences.","Structure your response with introduction, analysis, examples, and conclusion.","","","EVALUATE","cmf9ra7e900alqjr80zwpwwgb","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 53","MULTIPLE_RESPONSE","HARD","Based on the learning outcome ""Students will defend design and conduct scientific investigations related to Life Sciences."" in Life Sciences, select all correct answers about Life Sciences.","[{""text"":""Correct statement 1 about Life Sciences"",""isCorrect"":true},{""text"":""Correct statement 2 about Life Sciences"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Life Sciences"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Life Sciences"",""isCorrect"":false}]","","","","This question assesses EVALUATE level understanding of Life Sciences.","","","","EVALUATE","cmf9ra7e900alqjr80zwpwwgb","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 54","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will defend design and conduct scientific investigations related to Life Sciences."" in Life Sciences, explain the key concepts of Life Sciences in 2-3 sentences.","","","","","This question assesses EVALUATE level understanding of Life Sciences.","Consider the main principles and applications of Life Sciences.","","","EVALUATE","cmf9ra7e900alqjr80zwpwwgb","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 55","MULTIPLE_RESPONSE","HARD","Based on the learning outcome ""Students will defend design and conduct scientific investigations related to Life Sciences."" in Life Sciences, select all correct answers about Life Sciences.","[{""text"":""Correct statement 1 about Life Sciences"",""isCorrect"":true},{""text"":""Correct statement 2 about Life Sciences"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Life Sciences"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Life Sciences"",""isCorrect"":false}]","","","","This question assesses EVALUATE level understanding of Life Sciences.","","","","EVALUATE","cmf9ra7e900alqjr80zwpwwgb","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 56","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will produce communicate scientific findings effectively related to Life Sciences."" in Life Sciences, explain the key concepts of Life Sciences in 2-3 sentences.","","","","","This question assesses CREATE level understanding of Life Sciences.","Consider the main principles and applications of Life Sciences.","","","CREATE","cmf9ra7wc00anqjr89o345ezi","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 57","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will produce communicate scientific findings effectively related to Life Sciences."" in Life Sciences, explain the key concepts of Life Sciences in 2-3 sentences.","","","","","This question assesses CREATE level understanding of Life Sciences.","Consider the main principles and applications of Life Sciences.","","","CREATE","cmf9ra7wc00anqjr89o345ezi","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 58","MULTIPLE_RESPONSE","HARD","Based on the learning outcome ""Students will produce communicate scientific findings effectively related to Life Sciences."" in Life Sciences, select all correct answers about Life Sciences.","[{""text"":""Correct statement 1 about Life Sciences"",""isCorrect"":true},{""text"":""Correct statement 2 about Life Sciences"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Life Sciences"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Life Sciences"",""isCorrect"":false}]","","","","This question assesses CREATE level understanding of Life Sciences.","","","","CREATE","cmf9ra7wc00anqjr89o345ezi","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 59","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will produce communicate scientific findings effectively related to Life Sciences."" in Life Sciences, explain the key concepts of Life Sciences in 2-3 sentences.","","","","","This question assesses CREATE level understanding of Life Sciences.","Consider the main principles and applications of Life Sciences.","","","CREATE","cmf9ra7wc00anqjr89o345ezi","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Life Sciences - Question 60","MULTIPLE_RESPONSE","HARD","Based on the learning outcome ""Students will produce communicate scientific findings effectively related to Life Sciences."" in Life Sciences, select all correct answers about Life Sciences.","[{""text"":""Correct statement 1 about Life Sciences"",""isCorrect"":true},{""text"":""Correct statement 2 about Life Sciences"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Life Sciences"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Life Sciences"",""isCorrect"":false}]","","","","This question assesses CREATE level understanding of Life Sciences.","","","","CREATE","cmf9ra7wc00anqjr89o345ezi","cmesxd5h6001htxcfbvidnh6t","cmev1pvg0001l6vwihc31zrby","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 61","TRUE_FALSE","EASY","Based on the learning outcome ""Students will recognize understand scientific concepts and principles related to Physical Sciences."" in Physical Sciences, the following statement about Physical Sciences is accurate: ""Physical Sciences concepts are fundamental to understanding this subject.""","","true","","","This question assesses REMEMBER level understanding of Physical Sciences.","","","","REMEMBER","cmf9ra84900apqjr8jhqzx96n","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 62","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will recognize understand scientific concepts and principles related to Physical Sciences."" in Physical Sciences, which of the following best demonstrates understanding of Physical Sciences?","[{""text"":""Correct answer related to Physical Sciences"",""isCorrect"":true},{""text"":""Distractor option 1 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 2 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 3 for Physical Sciences"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Physical Sciences.","","","","REMEMBER","cmf9ra84900apqjr8jhqzx96n","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 63","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will recognize understand scientific concepts and principles related to Physical Sciences."" in Physical Sciences, which of the following best demonstrates understanding of Physical Sciences?","[{""text"":""Correct answer related to Physical Sciences"",""isCorrect"":true},{""text"":""Distractor option 1 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 2 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 3 for Physical Sciences"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Physical Sciences.","","","","REMEMBER","cmf9ra84900apqjr8jhqzx96n","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 64","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will recognize understand scientific concepts and principles related to Physical Sciences."" in Physical Sciences, which of the following best demonstrates understanding of Physical Sciences?","[{""text"":""Correct answer related to Physical Sciences"",""isCorrect"":true},{""text"":""Distractor option 1 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 2 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 3 for Physical Sciences"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Physical Sciences.","","","","REMEMBER","cmf9ra84900apqjr8jhqzx96n","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 65","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will recognize understand scientific concepts and principles related to Physical Sciences."" in Physical Sciences, which of the following best demonstrates understanding of Physical Sciences?","[{""text"":""Correct answer related to Physical Sciences"",""isCorrect"":true},{""text"":""Distractor option 1 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 2 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 3 for Physical Sciences"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Physical Sciences.","","","","REMEMBER","cmf9ra84900apqjr8jhqzx96n","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 66","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will contrast apply scientific methods and processes related to Physical Sciences."" in Physical Sciences, which of the following best demonstrates understanding of Physical Sciences?","[{""text"":""Correct answer related to Physical Sciences"",""isCorrect"":true},{""text"":""Distractor option 1 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 2 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 3 for Physical Sciences"",""isCorrect"":false}]","","","","This question assesses UNDERSTAND level understanding of Physical Sciences.","","","","UNDERSTAND","cmf9ra9t700arqjr86oml7m0q","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 67","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will contrast apply scientific methods and processes related to Physical Sciences."" in Physical Sciences, which of the following best demonstrates understanding of Physical Sciences?","[{""text"":""Correct answer related to Physical Sciences"",""isCorrect"":true},{""text"":""Distractor option 1 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 2 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 3 for Physical Sciences"",""isCorrect"":false}]","","","","This question assesses UNDERSTAND level understanding of Physical Sciences.","","","","UNDERSTAND","cmf9ra9t700arqjr86oml7m0q","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 68","SHORT_ANSWER","EASY","Based on the learning outcome ""Students will contrast apply scientific methods and processes related to Physical Sciences."" in Physical Sciences, explain the key concepts of Physical Sciences in 2-3 sentences.","","","","","This question assesses UNDERSTAND level understanding of Physical Sciences.","Consider the main principles and applications of Physical Sciences.","","","UNDERSTAND","cmf9ra9t700arqjr86oml7m0q","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 69","TRUE_FALSE","EASY","Based on the learning outcome ""Students will contrast apply scientific methods and processes related to Physical Sciences."" in Physical Sciences, the following statement about Physical Sciences is accurate: ""Physical Sciences concepts are fundamental to understanding this subject.""","","true","","","This question assesses UNDERSTAND level understanding of Physical Sciences.","","","","UNDERSTAND","cmf9ra9t700arqjr86oml7m0q","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 70","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will contrast apply scientific methods and processes related to Physical Sciences."" in Physical Sciences, which of the following best demonstrates understanding of Physical Sciences?","[{""text"":""Correct answer related to Physical Sciences"",""isCorrect"":true},{""text"":""Distractor option 1 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 2 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 3 for Physical Sciences"",""isCorrect"":false}]","","","","This question assesses UNDERSTAND level understanding of Physical Sciences.","","","","UNDERSTAND","cmf9ra9t700arqjr86oml7m0q","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 71","MULTIPLE_RESPONSE","MEDIUM","Based on the learning outcome ""Students will operate analyze scientific data and evidence related to Physical Sciences."" in Physical Sciences, select all correct answers about Physical Sciences.","[{""text"":""Correct statement 1 about Physical Sciences"",""isCorrect"":true},{""text"":""Correct statement 2 about Physical Sciences"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Physical Sciences"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Physical Sciences"",""isCorrect"":false}]","","","","This question assesses APPLY level understanding of Physical Sciences.","","","","APPLY","cmf9raa0r00atqjr87bftegav","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 72","SHORT_ANSWER","MEDIUM","Based on the learning outcome ""Students will operate analyze scientific data and evidence related to Physical Sciences."" in Physical Sciences, explain the key concepts of Physical Sciences in 2-3 sentences.","","","","","This question assesses APPLY level understanding of Physical Sciences.","Consider the main principles and applications of Physical Sciences.","","","APPLY","cmf9raa0r00atqjr87bftegav","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 73","NUMERIC","MEDIUM","Based on the learning outcome ""Students will operate analyze scientific data and evidence related to Physical Sciences."" in Physical Sciences, calculate the result for this Physical Sciences problem. If the value is 52, what is the result when reduced by 5?","","47","","","This question assesses APPLY level understanding of Physical Sciences.","","0.1","units","APPLY","cmf9raa0r00atqjr87bftegav","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 74","MULTIPLE_CHOICE","MEDIUM","Based on the learning outcome ""Students will operate analyze scientific data and evidence related to Physical Sciences."" in Physical Sciences, which of the following best demonstrates understanding of Physical Sciences?","[{""text"":""Correct answer related to Physical Sciences"",""isCorrect"":true},{""text"":""Distractor option 1 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 2 for Physical Sciences"",""isCorrect"":false},{""text"":""Distractor option 3 for Physical Sciences"",""isCorrect"":false}]","","","","This question assesses APPLY level understanding of Physical Sciences.","","","","APPLY","cmf9raa0r00atqjr87bftegav","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 75","NUMERIC","MEDIUM","Based on the learning outcome ""Students will operate analyze scientific data and evidence related to Physical Sciences."" in Physical Sciences, calculate the result for this Physical Sciences problem. If the value is 90, what is the result when reduced by 5?","","85","","","This question assesses APPLY level understanding of Physical Sciences.","","0.1","units","APPLY","cmf9raa0r00atqjr87bftegav","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 76","ESSAY","MEDIUM","Based on the learning outcome ""Students will compare evaluate scientific claims and theories related to Physical Sciences."" in Physical Sciences, analyze and evaluate the concepts in Physical Sciences. Provide a comprehensive discussion with examples.","","","","","This question assesses ANALYZE level understanding of Physical Sciences.","Structure your response with introduction, analysis, examples, and conclusion.","","","ANALYZE","cmf9raa8l00avqjr8x8tg65ka","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y8) - Physical Sciences - Question 77","ESSAY","MEDIUM","Based on the learning outcome ""Students will compare evaluate scientific claims and theories related to Physical Sciences."" in Physical Sciences, analyze and evaluate the concepts in Physical Sciences. Provide a comprehensive discussion with examples.","","","","","This question assesses ANALYZE level understanding of Physical Sciences.","Structure your response with introduction, analysis, examples, and conclusion.","","","ANALYZE","cmf9raa8l00avqjr8x8tg65ka","cmesxd5h6001htxcfbvidnh6t","cmev1pviv001n6vwif5erz6ma","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-SCI_2025"
